30041920091121,2009-11-21,30,419,116,TEAM
30041920111119,2011-11-19,30,419,116,TEAM
30043420130928,2013-09-28,30,434,73,TEAM
30046320090912,2009-09-12,30,463,84,TEAM
30046320120915,2012-09-15,30,463,84,TEAM
30049720051126,2005-11-26,30,497,123,TEAM
30049720081129,2008-11-29,30,497,123,TEAM
30049720101009,2010-10-09,30,497,123,TEAM
30049720121103,2012-11-03,30,497,160,TEAM
30049820051001,2005-10-01,30,498,57,TEAM
30049820071006,2007-10-06,30,498,57,TEAM
30049820091013,2009-10-13,30,498,57,TEAM
30049820111008,2011-10-08,30,498,57,TEAM
30049820131109,2013-11-09,30,498,57,TEAM
30050320120108,2012-01-08,30,503,3,NEUTRAL
30052120050917,2005-09-17,30,521,104,TEAM
30052920120901,2012-09-01,30,529,108,TEAM
30064620131102,2013-11-02,30,646,3,TEAM
30066320060923,2006-09-23,30,663,122,TEAM
30066420071124,2007-11-24,30,664,75,TEAM
30067120061125,2006-11-25,30,671,56,TEAM
30067120081018,2008-10-18,30,671,56,TEAM
30067120100911,2010-09-11,30,671,56,TEAM
30067120121023,2012-10-23,30,671,56,TEAM
30069420070922,2007-09-22,30,694,114,TEAM
30069720080830,2008-08-30,30,697,120,TEAM
30070320070901,2007-09-01,30,703,119,TEAM
30071620061118,2006-11-18,30,716,4,TEAM
30071620081206,2008-12-06,30,716,4,TEAM
30071620100925,2010-09-25,30,716,4,TEAM
30071620121117,2012-11-17,30,716,4,TEAM
30072520051119,2005-11-19,30,725,93,TEAM
30072620101120,2010-11-20,30,726,62,TEAM
30074220110917,2011-09-17,30,742,136,TEAM
30077220091203,2009-12-03,30,772,148,TEAM
30077220111001,2011-10-01,30,772,148,TEAM
30077220131130,2013-11-30,30,772,148,TEAM
31000820050924,2005-09-24,31,8,5,TEAM
31000820070915,2007-09-15,31,8,5,TEAM
31000820090926,2009-09-26,31,8,5,TEAM
31000820110924,2011-09-24,31,8,5,TEAM
31000820131019,2013-10-19,31,8,5,TEAM
31003720061007,2006-10-07,31,37,1,TEAM
31003720081011,2008-10-11,31,37,1,TEAM
31003720101016,2010-10-16,31,37,1,TEAM
31003720121006,2012-10-06,31,37,1,TEAM
31019620100102,2010-01-02,31,196,115,NEUTRAL
31023520061202,2006-12-02,31,235,38,NEUTRAL
31023520091017,2009-10-17,31,235,27,TEAM
31023520131005,2013-10-05,31,235,27,TEAM
31025720051022,2005-10-22,31,257,36,TEAM
31025720100918,2010-09-18,31,257,36,TEAM
31033420081018,2008-10-18,31,334,53,TEAM
31036520051125,2005-11-25,31,365,55,TEAM
31036520071123,2007-11-23,31,365,55,TEAM
31036520091128,2009-11-28,31,365,55,TEAM
31036520111125,2011-11-25,31,365,55,TEAM
31036520131129,2013-11-29,31,365,55,TEAM
31043020061118,2006-11-18,31,430,77,TEAM
31043020081122,2008-11-22,31,430,77,TEAM
31043020101120,2010-11-20,31,430,77,TEAM
31043020121117,2012-11-17,31,430,77,TEAM
31043320051112,2005-11-12,31,433,76,TEAM
31043320071020,2007-10-20,31,433,76,TEAM
31043320091024,2009-10-24,31,433,76,TEAM
31043320111022,2011-10-22,31,433,76,TEAM
31043320131109,2013-11-09,31,433,76,TEAM
31049820061028,2006-10-28,31,498,57,TEAM
31049820080906,2008-09-06,31,498,8,NEUTRAL
31049820100911,2010-09-11,31,498,8,NEUTRAL
31049820120908,2012-09-08,31,498,8,NEUTRAL
31058720130921,2013-09-21,31,587,86,TEAM
31064820061104,2006-11-04,31,648,113,TEAM
31064820081108,2008-11-08,31,648,113,TEAM
31064820101106,2010-11-06,31,648,113,TEAM
31064820121110,2012-11-10,31,648,113,TEAM
31065720050917,2005-09-17,31,657,14,TEAM
31069420071110,2007-11-10,31,694,114,TEAM
31069720101009,2010-10-09,31,697,155,NEUTRAL
31069720120929,2012-09-29,31,697,120,TEAM
31070320080927,2008-09-27,31,703,119,TEAM
31073620060916,2006-09-16,31,736,117,TEAM
31073620111029,2011-10-29,31,736,117,TEAM
31079620070101,2007-01-01,31,796,32,NEUTRAL
37000820061118,2006-11-18,37,8,5,TEAM
37000820081129,2008-11-29,37,8,5,TEAM
37000820101126,2010-11-26,37,8,5,TEAM
37000820121124,2012-11-24,37,8,5,TEAM
37003120051015,2005-10-15,37,31,6,TEAM
37003120071013,2007-10-13,37,31,6,TEAM
37003120091010,2009-10-10,37,31,6,TEAM
37003120111008,2011-10-08,37,31,6,TEAM
37003120131102,2013-11-02,37,31,6,TEAM
37014720110917,2011-09-17,37,147,112,TEAM
37023420140106,2014-01-06,37,234,15,NEUTRAL
37023520070929,2007-09-29,37,235,27,TEAM
37025720051112,2005-11-12,37,257,36,TEAM
37025720071110,2007-11-10,37,257,36,TEAM
37025720091114,2009-11-14,37,257,36,TEAM
37025720111112,2011-11-12,37,257,36,TEAM
37033420051105,2005-11-05,37,334,53,TEAM
37033420101009,2010-10-09,37,334,53,TEAM
37036520051022,2005-10-22,37,365,55,TEAM
37036520071020,2007-10-20,37,365,55,TEAM
37036520091024,2009-10-24,37,365,55,TEAM
37036520111022,2011-10-22,37,365,55,TEAM
37036520130921,2013-09-21,37,365,55,TEAM
37043020060909,2006-09-09,37,430,77,TEAM
37043020080913,2008-09-13,37,430,77,TEAM
37043020100909,2010-09-09,37,430,77,TEAM
37043020120908,2012-09-08,37,430,77,TEAM
37043320061028,2006-10-28,37,433,76,TEAM
37043320081101,2008-11-01,37,433,76,TEAM
37043320101030,2010-10-30,37,433,76,TEAM
37043320121013,2012-10-13,37,433,76,TEAM
37046320070101,2007-01-01,37,463,121,NEUTRAL
37064820060928,2006-09-28,37,648,113,TEAM
37064820101204,2010-12-04,37,648,38,NEUTRAL
37064820111001,2011-10-01,37,648,113,TEAM
37069420091003,2009-10-03,37,694,114,TEAM
37069420131109,2013-11-09,37,694,114,TEAM
37069720131019,2013-10-19,37,697,120,TEAM
37073620081004,2008-10-04,37,736,117,TEAM
37073620121020,2012-10-20,37,736,117,TEAM
37076820081023,2008-10-23,37,768,143,TEAM
43014020110903,2011-09-03,43,140,97,TEAM
43040420110917,2011-09-17,43,404,115,TEAM
43041920100911,2010-09-11,43,419,116,TEAM
43051920130921,2013-09-21,43,519,95,TEAM
43069420130831,2013-08-31,43,694,114,TEAM
43073620130907,2013-09-07,43,736,117,TEAM
43074220120908,2012-09-08,43,742,136,TEAM
43077220120901,2012-09-01,43,772,148,TEAM
43079620100925,2010-09-25,43,796,141,TEAM
47000520080913,2008-09-13,47,5,94,TEAM
47000520131026,2013-10-26,47,5,154,TEAM
47003720050917,2005-09-17,47,37,1,TEAM
47003720090926,2009-09-26,47,37,1,TEAM
47006720051001,2005-10-01,47,67,61,TEAM
47008620061007,2006-10-07,47,86,91,TEAM
47008620081205,2008-12-05,47,86,67,NEUTRAL
47008620101112,2010-11-12,47,86,91,TEAM
47012820121221,2012-12-21,47,128,151,NEUTRAL
47012920061014,2006-10-14,47,129,70,TEAM
47012920081119,2008-11-19,47,129,70,TEAM
47012920101002,2010-10-02,47,129,70,TEAM
47012920121020,2012-10-20,47,129,70,TEAM
47014720120908,2012-09-08,47,147,112,TEAM
47020420051112,2005-11-12,47,204,71,TEAM
47020420070908,2007-09-08,47,204,71,TEAM
47020420091024,2009-10-24,47,204,71,TEAM
47020420111105,2011-11-05,47,204,71,TEAM
47020420130921,2013-09-21,47,204,71,TEAM
47030120071027,2007-10-27,47,301,44,TEAM
47030620071103,2007-11-03,47,306,47,TEAM
47030620080920,2008-09-20,47,306,47,TEAM
47030620120915,2012-09-15,47,306,47,TEAM
47031220050903,2005-09-03,47,312,41,TEAM
47031220100925,2010-09-25,47,312,41,TEAM
47033120101030,2010-10-30,47,331,100,TEAM
47033120120929,2012-09-29,47,331,100,TEAM
47041420061028,2006-10-28,47,414,101,TEAM
47041420081111,2008-11-11,47,414,101,TEAM
47041420121123,2012-11-23,47,414,101,TEAM
47041820061104,2006-11-04,47,418,66,TEAM
47046320070922,2007-09-22,47,463,84,TEAM
47049720130914,2013-09-14,47,497,160,TEAM
47050320051029,2005-10-29,47,503,45,TEAM
47050320071124,2007-11-24,47,503,45,TEAM
47050320091112,2009-11-12,47,503,45,TEAM
47050320111115,2011-11-15,47,503,45,TEAM
47050320131113,2013-11-13,47,503,45,TEAM
47051920051022,2005-10-22,47,519,95,TEAM
47051920111015,2011-10-15,47,519,95,TEAM
47052220111001,2011-10-01,47,522,103,TEAM
47055920060916,2006-09-16,47,559,50,TEAM
47055920100918,2010-09-18,47,559,50,TEAM
47065120110910,2011-09-10,47,651,35,TEAM
47069020091010,2009-10-10,47,690,109,TEAM
47070920061114,2006-11-14,47,709,102,TEAM
47070920081004,2008-10-04,47,709,102,TEAM
47070920101023,2010-10-23,47,709,102,TEAM
47070920121106,2012-11-06,47,709,102,TEAM
47071920090106,2009-01-06,47,719,3,NEUTRAL
47072520090919,2009-09-19,47,725,93,TEAM
47072520121027,2012-10-27,47,725,93,TEAM
47072620070915,2007-09-15,47,726,62,TEAM
47074620131005,2013-10-05,47,746,137,TEAM
47077220081011,2008-10-11,47,772,148,TEAM
47077420051008,2005-10-08,47,774,69,TEAM
47077420071020,2007-10-20,47,774,69,TEAM
47077420091124,2009-11-24,47,774,69,TEAM
47077420111029,2011-10-29,47,774,69,TEAM
47077420131019,2013-10-19,47,774,69,TEAM
48012820110903,2011-09-03,48,128,146,TEAM
48015720131019,2013-10-19,48,157,20,TEAM
